,start,end,text,url,name
110,831.0,836.0," Es como para asegurarnos, es un poquito mamón, pero la idea es que no genere compatibilidades.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
111,836.0,842.0, Y creamos ahora sí otra función que se llama HubAddForCotizadorPlacas.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
112,842.0,845.0, Esta función es la función que llama las otras funciones.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
113,845.0,855.0," Entonces aquí ustedes ven, llamamos la de script, llamamos la de styles, llamamos la de body, la de HTML y pues aquí se está insertando todo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
114,855.0,861.0," Ahora, yo llamé la de body, pero también estoy llamando la de crear tablas y le doy las urls.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
115,861.0,869.0," Entonces así él me va a crear una tabla para señalización y una tabla para implementos de seguridad, como la que yo les mostré ahorita.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
116,869.0,872.0," Si ustedes ven, está dentro de una etiqueta script.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
117,872.0,881.0," ¿Por qué? Porque yo lo que hago es que creo esta tabla, el resultado de esta tabla es un string con formato de tabla de JavaScript.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
118,881.0,890.0," Y cuando lo meto en el formato string, él me la ejecuta como un script de JavaScript y me crea la tabla.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
119,890.0,894.0, Me la deja guardada. Muy útil para hacer lo que ya les dije anteriormente.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
120,894.0,903.0," Y hacemos un return response. ¿Qué me está retornando? Me está retornando este body, como ya saben es el string, con todos los componentes HTML,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
121,904.0,912.0," más este script de crear las tablas. Y eso es lo que me va a volver, y eso es lo que me inserta acá, y eso es lo que me está desplegando acá.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
122,912.0,919.0," Los componentes más ese script que ustedes ya lo vieron acá, que son estas tablas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
123,920.0,935.0," Ahora, yo como le doy el nombre que ustedes veían ahí, que decía, perdón, hop cotizador, y es un shortcut cortico, simple.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
124,935.0,944.0," Bueno, eso pasa acá. Aquí hacemos una cosa que se llama add shortcut. Le damos el nombre que le queremos desplegar y a qué función va a llamar.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
125,944.0,949.0," Pues a esta misma. Y listo, tenemos nuestro shortcut.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
126,949.0,962.0," Bueno, como ya tenemos nuestro shortcut, vamos a revisar el HTML, todos los componentes, vamos a revisar el CSS y posteriormente vamos a revisar el JavaScript.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
127,962.0,970.0," Después del JavaScript y de todas las dependencias, veremos la parte del backend y algunos detalles más.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
128,971.0,977.0," Entonces, pues comencemos. Vamos al tema del HTML.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
129,979.0,992.0," Aquí en la carpeta de public, hay una carpeta que se llama assets, ahí está todo. CSS, HTML, JavaScript y PHP, como ya les mencioné anteriormente.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
130,993.0,1005.0," Vamos al HTML y vamos a verlo. Esto tiene 5 componentes, bien grandecitos. Algunos más sencillos que otros, pero ya los seguiremos mostrando.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
131,1005.0,1016.0," El primero es esta parte, items from section, que es el que ustedes están viendo acá. Compone estos dos elementos y el botoncito de cotizar.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
132,1016.0,1022.0," Esto está dentro de este section, item from section y ahorita les explicaré el resto.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
133,1022.0,1031.0, ¿Qué tiene esto? Esto tiene dos componentes porque tenemos dos tipos de producto. Uno se llama señalización y el otro simplemente es de seguridad industrial.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
134,1031.0,1039.0," Cada uno tiene sus particularidades. Comenzamos con el de señalización, que es acá. Section, section, placas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
135,1040.0,1054.0," Lo primero es que aquí tenemos un título, que es un div, la sección de título, tiene un h2 con un nombre y un input checkbox, que lo pueden ver acá.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
136,1054.0,1059.0, Eso sirve para desplegar si yo quiero cotizar este tipo de productos.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
137,1059.0,1074.0," Aquí está. Y el div. Sigamos. Después tiene un form, un formulario, se llama from placas, y dentro de ese formulario tiene un div y otro div.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
138,1074.0,1084.0," Este se llama box placa 1 y box placa 2. Ya les explico que ocurre. Como pueden ver acá, aquí tenemos varios tipos de inputs.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
139,1084.0,1104.0," Cada uno de estos es un label y es un input, ya sea de seleccionar o un input de números, como estos dos, o un text label, un text, perdón, se llama text area, perdón, text area, para agregar más texto.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
140,1105.0,1124.0," Esto se divide en dos, como ya les mencioné, box placas 1 y box placas 2. Box placas 1 es toda esta parte de arriba. Son todos estos productos que, spoilers, son obligatorios, son necesarios para hacer la cotización, y que además no requieren tanto espacio.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
141,1124.0,1141.0," Y box placas 2 tiene estos dos, específicamente estos dos, que no son obligatorios, pero que se puede introducir más información, prácticamente una frase, dos frases o más texto. Por eso están separados, sobre todo para que el tema del CSS sea más fácil.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
142,1141.0,1166.0," Después de esos dos tipos de placas, bueno, aquí ustedes pueden ver, cada uno tiene un div y en cada div tiene su label y su input, en este caso un select o en otros casos un input, etc. Las opciones, como ustedes pueden ver, muchas veces aquí no hay opciones hasta que se caiga el JavaScript. Por eso les decía que lo del JavaScript, lo de las tablas que les mencioné anteriormente.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
143,1171.0,1199.0," Como pueden ver, después de esos dos, hay un botón que se llama agregar producto. Ese botón es el que me va a permitir agregar los productos que yo escoja acá. Por ejemplo, 10, 10, 10, no sé, aquí pongamos unas letras y unas letras. Como pueden ver, aquí ya. Y él me agrega esta tabla. Esta tabla también está acá, veanla. Se llama tablet, en el caso de placas, tiene todo lo que son los títulos, pero no tiene body, no tiene cuerpo, no tiene datos.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
144,1199.0,1213.0," Los datos se los vamos agregando cada vez que agregamos un producto. Entonces, como pueden ver acá, aquí está lo que agregamos. Y pues, así es como funciona toda esta sección.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
145,1213.0,1239.0," La sección de implementos es muy parecida, es prácticamente lo mismo, solo que tiene otros componentes. Primero tenemos box implementos 1, box implementos 2. En ese 1 tiene producto, tipo de material, tamaño y cantidad. También son obligatorios. Y box implementos 2 tiene especificaciones. ¿Por qué? Por el mismo tema de facilidad para la hora de cambiar su estética en el CSS.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
146,1239.0,1263.0," Tiene el mismo botón y genera una tabla muy similar que se creó de la misma manera. Ambos tienen la misma, por así decirlo, la misma visión de configuración. Ahí están las dos. Eso sería todo por esta sección de Items for Text.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
147,1264.0,1284.0, Vamos aquí a minimizar un poquito. Aquí están. Y el último botón es el de cotizar. Dándole clic me daría el siguiente paso. Y aquí es donde quiero que lo vean. Si yo le doy cotizar me va a desplegar un pop-up con cierta información. Que en este caso es la información que requerimos del cliente para hacer la cotización.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
148,1285.0,1297.0, ¿Eso dónde está? Eso está acá en la sección clientes from section. En esa sección está con un display none. El resto de configuración está... ya después se puede explicar.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
149,1298.0,1317.0," Aquí tenemos un div que tiene un párrafo, un span y un formulario. Un párrafo, un span, que es nuestro icono, y el formulario. Y el formulario con su botón y todo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
150,1317.0,1341.0," Aquí está el texto, está este span, que es utilizando los iconos de Google. Y luego si ven el form. Ese form tiene una particularidad. Tiene dentro dos divs. Esta parte de los inputs que les vamos a dar y el segundo div es este de estos checks.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
151,1341.0,1358.0," Aquí están los divs. Ahora, en este, si ven que están en parejitas, cada uno está dentro de un div. Estos dos inputs están dentro de un div. Esto es parejita, esto es otra parejita, esto es otra parejita, esto es otra parejita. Y así queda configurado.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
152,1358.0,1383.0," Todos son de ingresar. Esto es un texto, esto está configurado como email, sólo recibe emails. Nombre también celular está normal, dirección también normal, ciudad normal. Tipo sólo tiene dos opciones, identificación es un número. Estos son dos checkboxes sencillos. Uno le da a aceptar. ¿Cuáles son necesarios? Son necesarios todos los que tienen asterisco y este de aceptar las condiciones de servicio.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
153,1384.0,1386.0, Eso es lo que se ve acá.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
154,1390.0,1406.0," Yo puedo cerrarlo acá y volver a hacer alguna cosita. Eso ya lo veremos después. Y vamos a los siguientes dos pasos. Como no quiero hacer toda la cotización y yo conozco cómo está configurado, pues vamos a utilizar trucos de consola para ver los otros componentes.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
155,1407.0,1420.0," Cuando yo lea continuar, va a empezar a hacer la cotización, va a enviar todos los datos que recopile y los va a enviar al backend. Pero me va a salir antes un pedacito.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
156,1421.0,1423.0, ¿Qué se llama?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
157,1428.0,1432.0, Se llama Shark o carga result sect.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
158,1433.0,1434.0, Vamos a ponerle flex.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
159,1435.0,1438.0, Esto es lo que ustedes van a ver cuando leen continuar.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
160,1439.0,1440.0, ¿Esto por qué es?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
161,1441.0,1446.0," Mientras se hace el proceso, es demoradito. Un par de segundos, medio minuto.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
162,1447.0,1448.0, Dependiendo de la cantidad de datos.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
163,1449.0,1454.0," Para que el cliente tenga una idea de que se está haciendo ese proceso y no hubo ningún problema, se explica esto.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
164,1455.0,1457.0, ¿Esto qué es? O ¿esto dónde está?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
165,1458.0,1463.0, Vamos a minimizar esta parte y esta parte.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
166,1464.0,1466.0, Aquí está. Es la última sección. Shark result section.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
167,1467.0,1471.0," Y esta es muy sencilla. Tiene un div, que es este blanquito.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
168,1472.0,1474.0, Una imagen que le ha dejado para avisos.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
169,1475.0,1477.0, Tiene un mensajito y una imagen.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
170,1478.0,1482.0, Esta imagen es un GIF. Traído a internet donde está haciendo ese proceso de carga.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
171,1483.0,1484.0, Y esto es lo que me explica.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
172,1485.0,1489.0," Cuando él ya termina de hacer el resultado, me puede generar dos tipos de resultados.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
173,1490.0,1492.0," Uno positivo, es decir que se hizo la cotización bien.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
174,1493.0,1494.0," Y uno negativo, que algo pasó.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
175,1495.0,1496.0, Vamos a ver el positivo.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
176,1497.0,1501.0," Vamos a ponerle acá, que es none.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
177,1504.0,1505.0, Y aquí vamos a ponerle good.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
178,1508.0,1510.0, Good result section.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
179,1511.0,1512.0, Míralo.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
180,1513.0,1516.0, Este good result section está acá también.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
181,1517.0,1519.0, Míralo acá. Good result section.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
182,1520.0,1522.0," Tiene un div, que es ese blanquito.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
183,1522.0,1523.0, Y aquí tenemos el resultado.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
184,1524.0,1527.0," Como todos, el good result section,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
185,1528.0,1533.0, los cuatro pop-ups tienen en teoría una creación y diseño muy similares.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
186,1534.0,1537.0," Aquí tenemos este div, que es este blanquito.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
187,1538.0,1539.0, Aquí está la imagen.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
188,1540.0,1541.0," El spam, que es este botoncito para cerrarlo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
189,1542.0,1544.0, Y tiene tres párrafos.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
190,1545.0,1547.0, Y dos botones.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
191,1548.0,1550.0," Uno de una encuesta, para llenar una encuesta.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
192,1550.0,1552.0," Y otro, que lo retorna a la página de inicio de HelpAvisos.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
193,1553.0,1555.0," Posiblemente aquí se le quede en el futuro un botón,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
194,1556.0,1558.0," para que con esta información, de una vez pase a la compra.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
195,1561.0,1563.0, Aquí ustedes pueden ver que se ve medio raro.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
196,1564.0,1565.0, Y dice helpavisas.hmail.com,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
197,1566.0,1568.0," La idea es que cuando esto se explique al cliente,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
198,1569.0,1571.0," aquí aparezca el correo que la persona introdujo,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
199,1572.0,1573.0, y a donde se le envió la cotización.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
200,1574.0,1576.0, Para que sea más interactivo a lo que hizo el cliente.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
201,1577.0,1579.0, Esto es más sencillo.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
202,1580.0,1582.0," Vamos a ver si le fue bien, y si le fue mal.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
203,1583.0,1584.0, Ya les voy a mostrar.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
204,1586.0,1587.0, Vamos a Canone.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
205,1590.0,1592.0, Y aquí vamos a poner Bad.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
206,1596.0,1597.0," En este BadResultsSection,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
207,1598.0,1600.0, hay dos tipos de errores principales que hemos detectado.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
208,1601.0,1602.0," Error al crear la cotización, error al enviarla.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
209,1603.0,1605.0, Así es por defecto como está el error al crearla.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
210,1606.0,1608.0," Dice que hubo un error, que lo invitamos a hacer nuevamente,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
211,1608.0,1609.0, que aseguré los dos datos.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
212,1610.0,1612.0," Y si tiene problemas, que se comunique con hubavisos.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
213,1613.0,1614.0, Esto es lo que le va a salir.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
214,1615.0,1617.0," En vez de que esto le va a salir un número, no sé, 401 o 202.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
215,1618.0,1620.0," Y aquí puede decir, el ID no se encuentra en los productos,",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
216,1621.0,1623.0," el cliente no existe en la base de datos, etc.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
217,1625.0,1627.0," Dependiendo de eso, se hace una a otra.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Deploy/Deploy-guide-Video.mp4,Deploy-guide-Video
